44.1341 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
107.2056 	EXP 	text: text = 'GBP 40.0 today or  GBP 55.0 after 62.0 days'
107.2056 	EXP 	fixation: autoDraw = True
108.1973 	INFO 	Keyboard events cleared
108.1961 	EXP 	text: autoDraw = True
108.2100 	EXP 	fixation: autoDraw = False
111.9233 	EXP 	New trial (rep=4, index=0): <Trial 28 (0 in rep 4) data={'reward_today': 40.0, 'future_reward': 55.0, 'delay': 62.0, 'thisN': 28, 'thisTrialN': 0, 'thisRepN': 4}>
111.9266 	DATA 	Keypress: t
111.9354 	EXP 	fixation: autoDraw = False
111.9354 	EXP 	text: autoDraw = False
111.9354 	EXP 	text: text = 'GBP 40.0 today or  GBP 55.0 after 62.0 days'
111.9354 	EXP 	fixation: autoDraw = True
112.9331 	INFO 	Keyboard events cleared
112.9321 	EXP 	text: autoDraw = True
112.9582 	EXP 	fixation: autoDraw = False
113.3780 	EXP 	New trial (rep=4, index=1): <Trial 29 (1 in rep 4) data={'reward_today': 49.0, 'future_reward': 60.0, 'delay': 89.0, 'thisN': 29, 'thisTrialN': 1, 'thisRepN': 4}>
113.3851 	DATA 	Keypress: l
113.3937 	EXP 	fixation: autoDraw = False
113.3937 	EXP 	text: autoDraw = False
113.3937 	EXP 	text: height = 0.05
113.3937 	EXP 	text: height = 0.05
113.3937 	EXP 	text: height = 0.05
113.3937 	EXP 	text: text = 'GBP 49.0 today or  GBP 60.0 after 89.0 days'
113.3937 	EXP 	fixation: autoDraw = True
114.3868 	INFO 	Keyboard events cleared
114.3858 	EXP 	text: autoDraw = True
114.4007 	EXP 	fixation: autoDraw = False
115.2002 	EXP 	New trial (rep=4, index=2): <Trial 30 (2 in rep 4) data={'reward_today': 11.0, 'future_reward': 30.0, 'delay': 7.0, 'thisN': 30, 'thisTrialN': 2, 'thisRepN': 4}>
115.2066 	DATA 	Keypress: t
115.2151 	EXP 	fixation: autoDraw = False
115.2151 	EXP 	text: autoDraw = False
115.2151 	EXP 	text: height = 0.05
115.2151 	EXP 	text: height = 0.05
115.2151 	EXP 	text: height = 0.05
115.2151 	EXP 	text: text = 'GBP 11.0 today or  GBP 30.0 after 7.0 days'
115.2151 	EXP 	fixation: autoDraw = True
116.1989 	INFO 	Keyboard events cleared
116.1977 	EXP 	text: autoDraw = True
116.2113 	EXP 	fixation: autoDraw = False
116.8222 	EXP 	New trial (rep=4, index=3): <Trial 31 (3 in rep 4) data={'reward_today': 78.0, 'future_reward': 80.0, 'delay': 162.0, 'thisN': 31, 'thisTrialN': 3, 'thisRepN': 4}>
116.8301 	DATA 	Keypress: l
116.8387 	EXP 	fixation: autoDraw = False
116.8387 	EXP 	text: autoDraw = False
116.8387 	EXP 	text: height = 0.05
116.8387 	EXP 	text: height = 0.05
116.8387 	EXP 	text: height = 0.05
116.8387 	EXP 	text: text = 'GBP 78.0 today or  GBP 80.0 after 162.0 days'
116.8387 	EXP 	fixation: autoDraw = True
117.8334 	INFO 	Keyboard events cleared
117.8322 	EXP 	text: autoDraw = True
117.8488 	EXP 	fixation: autoDraw = False
118.2444 	EXP 	New trial (rep=4, index=4): <Trial 32 (4 in rep 4) data={'reward_today': 27.0, 'future_reward': 50.0, 'delay': 21.0, 'thisN': 32, 'thisTrialN': 4, 'thisRepN': 4}>
118.2507 	DATA 	Keypress: t
118.2598 	EXP 	fixation: autoDraw = False
118.2598 	EXP 	text: autoDraw = False
118.2598 	EXP 	text: height = 0.05
118.2598 	EXP 	text: height = 0.05
118.2598 	EXP 	text: height = 0.05
118.2598 	EXP 	text: text = 'GBP 27.0 today or  GBP 50.0 after 21.0 days'
118.2598 	EXP 	fixation: autoDraw = True
119.2511 	INFO 	Keyboard events cleared
119.2501 	EXP 	text: autoDraw = True
119.2646 	EXP 	fixation: autoDraw = False
121.1017 	EXP 	New trial (rep=4, index=5): <Trial 33 (5 in rep 4) data={'reward_today': 67.0, 'future_reward': 75.0, 'delay': 119.0, 'thisN': 33, 'thisTrialN': 5, 'thisRepN': 4}>
121.1084 	DATA 	Keypress: l
121.1168 	EXP 	fixation: autoDraw = False
121.1168 	EXP 	text: autoDraw = False
121.1168 	EXP 	text: height = 0.05
121.1168 	EXP 	text: height = 0.05
121.1168 	EXP 	text: height = 0.05
121.1168 	EXP 	text: text = 'GBP 67.0 today or  GBP 75.0 after 119.0 days'
121.1168 	EXP 	fixation: autoDraw = True
122.1071 	INFO 	Keyboard events cleared
122.1059 	EXP 	text: autoDraw = True
122.1209 	EXP 	fixation: autoDraw = False
122.6880 	EXP 	New trial (rep=4, index=6): <Trial 34 (6 in rep 4) data={'reward_today': 15.0, 'future_reward': 35.0, 'delay': 13.0, 'thisN': 34, 'thisTrialN': 6, 'thisRepN': 4}>
122.6958 	DATA 	Keypress: t
122.7044 	EXP 	fixation: autoDraw = False
122.7044 	EXP 	text: autoDraw = False
122.7044 	EXP 	text: height = 0.05
122.7044 	EXP 	text: height = 0.05
122.7044 	EXP 	text: height = 0.05
122.7044 	EXP 	text: text = 'GBP 15.0 today or  GBP 35.0 after 13.0 days'
122.7044 	EXP 	fixation: autoDraw = True
123.6974 	INFO 	Keyboard events cleared
123.6962 	EXP 	text: autoDraw = True
123.7107 	EXP 	fixation: autoDraw = False
124.3199 	EXP 	New trial (rep=5, index=0): <Trial 35 (0 in rep 5) data={'reward_today': 11.0, 'future_reward': 30.0, 'delay': 7.0, 'thisN': 35, 'thisTrialN': 0, 'thisRepN': 5}>
124.3267 	DATA 	Keypress: l
124.3352 	EXP 	fixation: autoDraw = False
124.3352 	EXP 	text: autoDraw = False
124.3352 	EXP 	text: height = 0.05
124.3352 	EXP 	text: height = 0.05
124.3352 	EXP 	text: height = 0.05
124.3352 	EXP 	text: text = 'GBP 11.0 today or  GBP 30.0 after 7.0 days'
124.3352 	EXP 	fixation: autoDraw = True
125.3321 	INFO 	Keyboard events cleared
125.3311 	EXP 	text: autoDraw = True
125.3444 	EXP 	fixation: autoDraw = False
125.9843 	EXP 	New trial (rep=5, index=1): <Trial 36 (1 in rep 5) data={'reward_today': 78.0, 'future_reward': 80.0, 'delay': 162.0, 'thisN': 36, 'thisTrialN': 1, 'thisRepN': 5}>
125.9910 	DATA 	Keypress: l
125.9993 	EXP 	fixation: autoDraw = False
125.9993 	EXP 	text: autoDraw = False
125.9993 	EXP 	text: height = 0.05
125.9993 	EXP 	text: height = 0.05
125.9993 	EXP 	text: height = 0.05
125.9993 	EXP 	text: text = 'GBP 78.0 today or  GBP 80.0 after 162.0 days'
125.9993 	EXP 	fixation: autoDraw = True
126.9851 	INFO 	Keyboard events cleared
126.9838 	EXP 	text: autoDraw = True
126.9988 	EXP 	fixation: autoDraw = False
127.5991 	EXP 	New trial (rep=5, index=2): <Trial 37 (2 in rep 5) data={'reward_today': 40.0, 'future_reward': 55.0, 'delay': 62.0, 'thisN': 37, 'thisTrialN': 2, 'thisRepN': 5}>
127.6059 	DATA 	Keypress: t
127.6177 	EXP 	fixation: autoDraw = False
127.6177 	EXP 	text: autoDraw = False
127.6177 	EXP 	text: height = 0.05
127.6177 	EXP 	text: height = 0.05
127.6177 	EXP 	text: height = 0.05
127.6177 	EXP 	text: text = 'GBP 40.0 today or  GBP 55.0 after 62.0 days'
127.6177 	EXP 	fixation: autoDraw = True
128.6084 	INFO 	Keyboard events cleared
128.6072 	EXP 	text: autoDraw = True
128.6216 	EXP 	fixation: autoDraw = False
130.8922 	EXP 	New trial (rep=5, index=3): <Trial 38 (3 in rep 5) data={'reward_today': 67.0, 'future_reward': 75.0, 'delay': 119.0, 'thisN': 38, 'thisTrialN': 3, 'thisRepN': 5}>
130.8987 	DATA 	Keypress: t
130.9077 	EXP 	fixation: autoDraw = False
130.9077 	EXP 	text: autoDraw = False
130.9077 	EXP 	text: height = 0.05
130.9077 	EXP 	text: height = 0.05
130.9077 	EXP 	text: height = 0.05
130.9077 	EXP 	text: text = 'GBP 67.0 today or  GBP 75.0 after 119.0 days'
130.9077 	EXP 	fixation: autoDraw = True
131.9088 	INFO 	Keyboard events cleared
131.9083 	EXP 	text: autoDraw = True
131.9259 	EXP 	fixation: autoDraw = False
132.5983 	EXP 	New trial (rep=5, index=4): <Trial 39 (4 in rep 5) data={'reward_today': 49.0, 'future_reward': 60.0, 'delay': 89.0, 'thisN': 39, 'thisTrialN': 4, 'thisRepN': 5}>
132.6048 	DATA 	Keypress: t
132.6134 	EXP 	fixation: autoDraw = False
132.6134 	EXP 	text: autoDraw = False
132.6134 	EXP 	text: height = 0.05
132.6134 	EXP 	text: height = 0.05
132.6134 	EXP 	text: height = 0.05
132.6134 	EXP 	text: text = 'GBP 49.0 today or  GBP 60.0 after 89.0 days'
132.6134 	EXP 	fixation: autoDraw = True
133.6052 	INFO 	Keyboard events cleared
133.6039 	EXP 	text: autoDraw = True
133.6196 	EXP 	fixation: autoDraw = False
134.5760 	EXP 	New trial (rep=5, index=5): <Trial 40 (5 in rep 5) data={'reward_today': 27.0, 'future_reward': 50.0, 'delay': 21.0, 'thisN': 40, 'thisTrialN': 5, 'thisRepN': 5}>
134.5826 	DATA 	Keypress: t
134.5912 	EXP 	fixation: autoDraw = False
134.5912 	EXP 	text: autoDraw = False
134.5912 	EXP 	text: height = 0.05
134.5912 	EXP 	text: height = 0.05
134.5912 	EXP 	text: height = 0.05
134.5912 	EXP 	text: text = 'GBP 27.0 today or  GBP 50.0 after 21.0 days'
134.5912 	EXP 	fixation: autoDraw = True
135.5837 	INFO 	Keyboard events cleared
135.5825 	EXP 	text: autoDraw = True
135.5983 	EXP 	fixation: autoDraw = False
136.8389 	EXP 	New trial (rep=5, index=6): <Trial 41 (6 in rep 5) data={'reward_today': 15.0, 'future_reward': 35.0, 'delay': 13.0, 'thisN': 41, 'thisTrialN': 6, 'thisRepN': 5}>
136.8463 	DATA 	Keypress: l
136.8549 	EXP 	fixation: autoDraw = False
136.8549 	EXP 	text: autoDraw = False
136.8549 	EXP 	text: height = 0.05
136.8549 	EXP 	text: height = 0.05
136.8549 	EXP 	text: height = 0.05
136.8549 	EXP 	text: text = 'GBP 15.0 today or  GBP 35.0 after 13.0 days'
136.8549 	EXP 	fixation: autoDraw = True
137.8484 	INFO 	Keyboard events cleared
137.8474 	EXP 	text: autoDraw = True
137.8611 	EXP 	fixation: autoDraw = False
138.6656 	EXP 	New trial (rep=6, index=0): <Trial 42 (0 in rep 6) data={'reward_today': 78.0, 'future_reward': 80.0, 'delay': 162.0, 'thisN': 42, 'thisTrialN': 0, 'thisRepN': 6}>
138.6721 	DATA 	Keypress: l
138.6806 	EXP 	fixation: autoDraw = False
138.6806 	EXP 	text: autoDraw = False
138.6806 	EXP 	text: height = 0.05
138.6806 	EXP 	text: height = 0.05
138.6806 	EXP 	text: height = 0.05
138.6806 	EXP 	text: text = 'GBP 78.0 today or  GBP 80.0 after 162.0 days'
138.6806 	EXP 	fixation: autoDraw = True
139.6746 	INFO 	Keyboard events cleared
139.6733 	EXP 	text: autoDraw = True
139.6878 	EXP 	fixation: autoDraw = False
140.7339 	DATA 	Keypress: t
140.7486 	EXP 	New trial (rep=6, index=1): <Trial 43 (1 in rep 6) data={'reward_today': 11.0, 'future_reward': 30.0, 'delay': 7.0, 'thisN': 43, 'thisTrialN': 1, 'thisRepN': 6}>
140.7616 	EXP 	fixation: autoDraw = False
140.7616 	EXP 	text: autoDraw = False
140.7616 	EXP 	text: height = 0.05
140.7616 	EXP 	text: height = 0.05
140.7616 	EXP 	text: height = 0.05
140.7616 	EXP 	text: text = 'GBP 11.0 today or  GBP 30.0 after 7.0 days'
140.7616 	EXP 	fixation: autoDraw = True
141.7586 	INFO 	Keyboard events cleared
141.7579 	EXP 	text: autoDraw = True
141.7744 	EXP 	fixation: autoDraw = False
143.4394 	EXP 	New trial (rep=6, index=2): <Trial 44 (2 in rep 6) data={'reward_today': 15.0, 'future_reward': 35.0, 'delay': 13.0, 'thisN': 44, 'thisTrialN': 2, 'thisRepN': 6}>
143.4466 	DATA 	Keypress: l
143.4549 	EXP 	fixation: autoDraw = False
143.4549 	EXP 	text: autoDraw = False
143.4549 	EXP 	text: height = 0.05
143.4549 	EXP 	text: height = 0.05
143.4549 	EXP 	text: height = 0.05
143.4549 	EXP 	text: text = 'GBP 15.0 today or  GBP 35.0 after 13.0 days'
143.4549 	EXP 	fixation: autoDraw = True
144.4503 	INFO 	Keyboard events cleared
144.4494 	EXP 	text: autoDraw = True
144.4640 	EXP 	fixation: autoDraw = False
146.4950 	EXP 	New trial (rep=6, index=3): <Trial 45 (3 in rep 6) data={'reward_today': 40.0, 'future_reward': 55.0, 'delay': 62.0, 'thisN': 45, 'thisTrialN': 3, 'thisRepN': 6}>
146.5012 	DATA 	Keypress: l
146.5101 	EXP 	fixation: autoDraw = False
146.5101 	EXP 	text: autoDraw = False
146.5101 	EXP 	text: height = 0.05
146.5101 	EXP 	text: height = 0.05
146.5101 	EXP 	text: height = 0.05
146.5101 	EXP 	text: text = 'GBP 40.0 today or  GBP 55.0 after 62.0 days'
146.5101 	EXP 	fixation: autoDraw = True
147.5042 	INFO 	Keyboard events cleared
147.5031 	EXP 	text: autoDraw = True
147.5189 	EXP 	fixation: autoDraw = False
148.2782 	EXP 	New trial (rep=6, index=4): <Trial 46 (4 in rep 6) data={'reward_today': 27.0, 'future_reward': 50.0, 'delay': 21.0, 'thisN': 46, 'thisTrialN': 4, 'thisRepN': 6}>
148.2844 	DATA 	Keypress: t
148.2932 	EXP 	fixation: autoDraw = False
148.2932 	EXP 	text: autoDraw = False
148.2932 	EXP 	text: height = 0.05
148.2932 	EXP 	text: height = 0.05
148.2932 	EXP 	text: height = 0.05
148.2932 	EXP 	text: text = 'GBP 27.0 today or  GBP 50.0 after 21.0 days'
148.2932 	EXP 	fixation: autoDraw = True
149.2791 	INFO 	Keyboard events cleared
149.2776 	EXP 	text: autoDraw = True
149.2920 	EXP 	fixation: autoDraw = False
150.4354 	EXP 	New trial (rep=6, index=5): <Trial 47 (5 in rep 6) data={'reward_today': 67.0, 'future_reward': 75.0, 'delay': 119.0, 'thisN': 47, 'thisTrialN': 5, 'thisRepN': 6}>
150.4421 	DATA 	Keypress: l
150.4505 	EXP 	fixation: autoDraw = False
150.4505 	EXP 	text: autoDraw = False
150.4505 	EXP 	text: height = 0.05
150.4505 	EXP 	text: height = 0.05
150.4505 	EXP 	text: height = 0.05
150.4505 	EXP 	text: text = 'GBP 67.0 today or  GBP 75.0 after 119.0 days'
150.4505 	EXP 	fixation: autoDraw = True
151.4380 	INFO 	Keyboard events cleared
151.4369 	EXP 	text: autoDraw = True
151.4515 	EXP 	fixation: autoDraw = False
152.3649 	EXP 	New trial (rep=6, index=6): <Trial 48 (6 in rep 6) data={'reward_today': 49.0, 'future_reward': 60.0, 'delay': 89.0, 'thisN': 48, 'thisTrialN': 6, 'thisRepN': 6}>
152.3716 	DATA 	Keypress: t
152.3803 	EXP 	fixation: autoDraw = False
152.3803 	EXP 	text: autoDraw = False
152.3803 	EXP 	text: height = 0.05
152.3803 	EXP 	text: height = 0.05
152.3803 	EXP 	text: height = 0.05
152.3803 	EXP 	text: text = 'GBP 49.0 today or  GBP 60.0 after 89.0 days'
152.3803 	EXP 	fixation: autoDraw = True
153.3733 	INFO 	Keyboard events cleared
153.3722 	EXP 	text: autoDraw = True
153.3875 	EXP 	fixation: autoDraw = False
155.2430 	DATA 	Keypress: t
155.2509 	EXP 	fixation: autoDraw = False
155.2509 	EXP 	text: autoDraw = False
155.2550 	EXP 	delay discounting: status = STOPPED
155.2740 	INFO 	saved data to '/Users/shrutigupta/Desktop/lab in psychology/delay discounting/data/753973_delay discounting_2024-11-21_22h17.42.614.csv'
155.2752 	INFO 	saved data to /Users/shrutigupta/Desktop/lab in psychology/delay discounting/data/753973_delay discounting_2024-11-21_22h17.42.614.psydat
155.3054 	EXP 	window1: mouseVisible = True
155.7628 	DEBUG 	Saving data for delay discounting ExperimentHandler
