trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
83,0,83,0,155.74706280004466,,155.71895430004224,10,155.74706280004466,155.74706280004466,0.018648500030394644,157.6168781000306,[-0.166875],[-0.365],[1],[0],[0],[1.8793977000168525],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
84,0,84,0,157.64659420005046,,157.61902260000352,10,157.64659420005046,157.64659420005046,0.018793900031596422,159.76718830002937,[0.259375],[-0.0775],[1],[0],[0],[2.1293691000319086],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
85,0,85,0,159.7977402000106,,159.7693258000072,10,159.7977402000106,159.7977402000106,0.01884450000943616,161.18480340001406,[0.325625],[0.03875],[1],[0],[0],[1.396612400014419],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
86,0,86,0,161.20350360003067,,161.18711340002483,5,161.20350360003067,161.20350360003067,0.009753199992701411,163.06714810000267,[-0.29875],[0.1175],[1],[0],[0],[1.8703262999770232],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
87,0,87,0,163.0857393000042,,163.06948370003374,5,163.0857393000042,163.0857393000042,0.01044679997721687,164.71694750001188,[-0.041875],[0.360625],[1],[0],[0],[1.636976899986621],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
88,0,88,0,164.73534620000282,,164.71953610004857,5,164.73534620000282,164.73534620000282,0.009939600015059114,166.70086860004812,[-0.315],[-0.18375],[1],[0],[0],[1.9712861999869347],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
89,0,89,0,166.7332770000212,,166.7046326000127,10,166.7332770000212,166.7332770000212,0.01937769999494776,168.56664319999982,[-0.503125],[-0.23125],[1],[0],[0],[1.8428805000148714],[],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
90,0,90,0,168.58476769999834,,168.56913519999944,5,168.58476769999834,168.58476769999834,0.010017699969466776,170.4508226000471,[-0.28],[-0.34375],[1],[0],[0],[1.871589899994433],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
91,0,91,0,170.46957970003132,,170.45391530002235,5,170.46957970003132,170.46957970003132,0.010308600030839443,171.8331024000072,[-0.23875],[-0.091875],[1],[0],[0],[1.3689616000046954],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
92,0,92,0,171.86219190002885,,171.83548570005223,10,171.86219190002885,171.86219190002885,0.01877199998125434,173.400572500017,[-0.343125],[-0.365],[1],[0],[0],[1.546399399987422],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
93,0,93,0,173.41847970004892,,173.4027311000391,5,173.41847970004892,173.41847970004892,0.009993900021072477,175.36727820005035,[-0.075625],[0.104375],[1],[0],[0],[1.9543139999732375],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
94,0,94,0,175.39810819999548,,175.37087700003758,10,175.39810819999548,175.39810819999548,0.019347700057551265,176.7847277999972,[-0.414375],[-0.036875],[1],[0],[0],[1.3946799999685027],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
95,0,95,0,176.80227860005107,,176.7868786000181,5,176.80227860005107,176.80227860005107,0.009776899998541921,178.26784570002928,[0.350625],[-0.13],[1],[0],[0],[1.4709320000256412],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
96,0,96,0,178.29810519999592,,178.27123050001683,10,178.29810519999592,178.29810519999592,0.019048099988140166,180.00010460003978,[0.47375],[0.30875],[1],[0],[0],[1.7099913000129163],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
97,0,97,0,180.02900310000405,,180.00252330000512,10,180.02900310000405,180.02900310000405,0.018670300021767616,182.04938890004996,[0.315],[-0.41],[1],[0],[0],[2.02825789997587],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
98,0,98,0,182.06679680000525,,182.05151650001062,5,182.06679680000525,182.06679680000525,0.009770700009539723,183.65022810001392,[-0.07375],[-0.040625],[1],[0],[0],[1.58871400001226],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
99,0,99,0,183.66942680004286,,183.65361040004063,5,183.66942680004286,183.66942680004286,0.010417100042104721,186.08281450002687,[0.48125],[-0.15],[1],[0],[0],[2.4190645000198856],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
100,0,100,0,186.11342629999854,,186.08534640003927,10,186.11342629999854,186.11342629999854,0.019340300001204014,187.86746790003963,[-0.295],[0.286875],[1],[0],[0],[1.7630061999661848],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
101,0,101,0,187.8852504999959,,187.8696920000366,5,187.8852504999959,187.8852504999959,0.009966199984773993,190.16686930001015,[0.469375],[-0.138125],[1],[0],[0],[2.287291600019671],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
102,0,102,0,190.1996521000401,,190.16954120004084,10,190.1996521000401,190.1996521000401,0.02136330003850162,192.58272290002787,[0.05375],[0.135625],[1],[0],[0],[2.391991299984511],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
103,0,103,0,192.60086050000973,,192.58484830003,5,192.60086050000973,192.60086050000973,0.009712399973068386,194.33274780004285,[-0.40125],[0.39125],[1],[0],[0],[1.7380320999654941],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
104,0,104,0,194.36266130005242,,194.33573839999735,10,194.36266130005242,194.36266130005242,0.01873950002482161,196.24953000003006,[0.153125],[0.206875],[1],[0],[0],[1.8948936000233516],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
105,0,105,0,196.2796035000356,,196.25228110002354,10,196.2796035000356,196.2796035000356,0.018799000012222677,198.1497265000362,[0.466875],[0.24625],[1],[0],[0],[1.8787823999882676],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
106,0,106,0,198.1791245000204,,198.15200860000914,10,198.1791245000204,198.1791245000204,0.01913510001031682,199.9502244000323,[0.131875],[-0.26625],[1],[0],[0],[1.7791649000137113],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
107,0,107,0,199.98018500005128,,199.95256040000822,10,199.98018500005128,199.98018500005128,0.01921919995220378,201.76693270000396,[0.50625],[0.399375],[1],[0],[0],[1.7951138999778777],[],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
108,0,108,0,201.796673200035,,201.7690865000477,10,201.796673200035,201.796673200035,0.019577300001401454,203.3650993000483,[-0.078125],[0.0075],[1],[0],[0],[1.576478200033307],[],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
109,0,109,0,203.3947679999983,,203.36755280004581,10,203.3947679999983,203.3947679999983,0.019675999996252358,205.14897380000912,[0.403125],[-0.11],[1],[0],[0],[1.7617131999577396],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
110,0,110,0,205.1669049000484,,205.1511914000148,5,205.1669049000484,205.1669049000484,0.010094700031913817,206.88182200002484,[0.198125],[0.17375],[1],[0],[0],[1.7206160000059754],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
111,0,111,0,206.90246470004786,,206.8861105000251,5,206.90246470004786,206.90246470004786,0.01187660003779456,208.98312180000357,[-0.2075],[0.14],[1],[0],[0],[2.085682800039649],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
112,0,112,0,209.00124820001656,,208.98532930004876,5,209.00124820001656,209.00124820001656,0.010318499989807606,210.61507280002115,[0.068125],[0.00125],[1],[0],[0],[1.6194483999861404],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
113,0,113,0,210.63452770002186,,210.6187007999979,5,210.63452770002186,210.63452770002186,0.010717099998146296,212.26622430002317,[-0.36875],[0.438125],[1],[0],[0],[1.6369790000026114],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
114,0,114,0,212.28621099999873,,212.26924880000297,5,212.28621099999873,212.28621099999873,0.011649599997326732,213.7657795000123,[-0.19625],[0.236875],[1],[0],[0],[1.4850747000309639],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
115,0,115,0,213.7953739000368,,213.76810470002238,10,213.7953739000368,213.7953739000368,0.019734399975277483,216.18198220001068,[0.0275],[-0.4375],[1],[0],[0],[2.394233600003645],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
116,0,116,0,216.19975180004258,,216.1841650000424,5,216.19975180004258,216.19975180004258,0.009882799990009516,217.6981422000099,[0.064375],[0.1925],[1],[0],[0],[1.5039800999802537],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
117,0,117,0,217.72820150002372,,217.7012503000442,10,217.72820150002372,217.72820150002372,0.01973820000421256,219.46607150003547,[-0.301875],[-0.08125],[1],[0],[0],[1.7450978999841027],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
118,0,118,0,219.48413090000395,,219.46823580004275,5,219.48413090000395,219.48413090000395,0.010058899992145598,221.41509210004006,[-0.41125],[0.409375],[1],[0],[0],[1.9367283000028692],[],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
119,0,119,0,221.44507710001199,,221.41801680001663,10,221.44507710001199,221.44507710001199,0.019609999959357083,223.64891750004608,[0.243125],[-0.319375],[1],[0],[0],[2.2114170999848284],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
120,0,120,0,223.66687960003037,,223.6511728000478,5,223.66687960003037,223.66687960003037,0.010090299998410046,225.2320558000356,[-0.091875],[-0.01625],[1],[0],[0],[1.5708968000253662],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
121,0,121,0,225.25209399999585,,225.2349908000324,5,225.25209399999585,225.25209399999585,0.011521399952471256,227.2649143000017,[-0.43],[0.26125],[1],[0],[0],[2.018623999960255],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
122,0,122,0,227.29514170001494,,227.26732890005223,10,227.29514170001494,227.29514170001494,0.01968450000276789,229.13195390003966,[-0.08875],[-0.368125],[1],[0],[0],[1.8450712999911048],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
123,0,123,0,229.14950360002695,,229.13416270003654,5,229.14950360002695,229.14950360002695,0.010276600020006299,231.39836990000913,[-0.143125],[-0.18375],[1],[0],[0],[2.2537670000456274],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
124,0,124,0,231.42867600003956,,231.4009670999949,10,231.42867600003956,231.42867600003956,0.019656800024677068,233.16554170002928,[0.040625],[0.350625],[1],[0],[0],[1.7450430000317283],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
125,0,125,0,233.1993422000087,,233.16771230002632,10,233.1993422000087,233.1993422000087,0.01940749998902902,234.96471810003277,[0.1],[0.138125],[1],[0],[0],[1.7775430000037886],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
126,0,126,0,234.99836320005124,,234.9669159000041,10,234.99836320005124,234.99836320005124,0.01930410001659766,236.53186380001716,[-0.293125],[0.33125],[1],[0],[0],[1.5458112999913283],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
127,0,127,0,236.55114049999975,,236.53408160002436,5,236.55114049999975,236.55114049999975,0.010089499992318451,237.7140645000036,[-0.2675],[0.398125],[1],[0],[0],[1.1700248999986798],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
128,0,128,0,237.73252290004166,,237.71622729999945,5,237.73252290004166,237.73252290004166,0.010657400009222329,239.7326377000427,[-0.03375],[0.236875],[1],[0],[0],[2.0057955000083894],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
129,0,129,0,239.75526050000917,,239.735264500021,5,239.75526050000917,239.75526050000917,0.011176800006069243,241.2144960000296,[-0.3],[0.20875],[1],[0],[0],[1.4681912999949418],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
130,0,130,0,241.23709090001648,,241.21724130003713,5,241.23709090001648,241.23709090001648,0.01069570000981912,243.06395830004476,[0.02],[0.1525],[1],[0],[0],[1.8361833000089973],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
131,0,131,0,243.08412480005063,,243.06624640000518,5,243.08412480005063,243.08412480005063,0.010827300022356212,245.46453880000627,[-0.229375],[-0.41],[1],[0],[0],[2.387524499965366],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
132,0,132,0,245.48887420003302,,245.46798170002876,5,245.48887420003302,245.48887420003302,0.012387600028887391,246.9135308000259,[-0.399375],[-0.436875],[1],[0],[0],[1.4335437000263482],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
133,0,133,0,246.93141610000748,,246.9157023000298,5,246.93141610000748,246.93141610000748,0.009910300024785101,248.63231900002575,[0.424375],[0.3725],[1],[0],[0],[1.706672800006345],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
134,0,134,0,248.650480900018,,248.63469740003347,5,248.650480900018,248.650480900018,0.010140199970919639,250.6804218000034,[0.05125],[-0.065],[1],[0],[0],[2.0356222999980673],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
135,0,135,0,250.710608399997,,250.68286709999666,10,250.710608399997,250.710608399997,0.01930380001431331,252.51431140000932,[-0.059375],[-0.148125],[1],[0],[0],[1.8122294999775477],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
136,0,136,0,252.54778010002337,,252.51646810001694,10,252.54778010002337,252.54778010002337,0.019186000048648566,254.78136340004858,[-0.48125],[0.444375],[1],[0],[0],[2.2457646000548266],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
137,0,137,0,254.8141111000441,,254.7838241000427,10,254.8141111000441,254.8141111000441,0.01962550001917407,256.3469825000502,[-0.14125],[0.23625],[1],[0],[0],[1.543576700030826],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
138,0,138,0,256.3651536999969,,256.34950780001236,5,256.3651536999969,256.3651536999969,0.009831800009123981,257.6314368000021,[-0.254375],[-0.1275],[1],[0],[0],[1.2719573000213131],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
139,0,139,0,257.6630569000263,,257.6341224000207,10,257.6630569000263,257.6630569000263,0.01939730002777651,259.06515150005,[-0.503125],[-0.166875],[1],[0],[0],[1.41179160005413],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
140,0,140,0,259.0973543000291,,259.0673102000146,10,259.0973543000291,259.0973543000291,0.019411299959756434,261.1467206000234,[0.27],[-0.04375],[1],[0],[0],[2.060048899962567],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
141,0,141,0,261.1653399000061,,261.14914550003596,5,261.1653399000061,261.1653399000061,0.010028699995018542,262.9966733000474,[-0.383125],[-0.0925],[1],[0],[0],[1.837522399961017],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
142,0,142,0,263.03156060003676,,262.9992957000504,10,263.03156060003676,263.03156060003676,0.019389300025068223,265.11392720002914,[-0.37375],[-0.10625],[1],[0],[0],[2.0952695999876596],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
143,0,143,0,265.13431009999476,,265.116108700051,5,265.13431009999476,265.13431009999476,0.010333099984563887,266.48156380001456,[-0.433125],[-0.161875],[1],[0],[0],[1.35510460002115],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
144,0,144,0,266.50128650001716,,266.4847621000372,5,266.50128650001716,266.50128650001716,0.010561100032646209,268.3309485000209,[0.141875],[-0.06375],[1],[0],[0],[1.8358370999922045],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
145,0,145,0,268.3515771999955,,268.33308720000787,5,268.3515771999955,268.3515771999955,0.009910999971907586,270.0477230999968,[0.33],[-0.27625],[1],[0],[0],[1.7048133999924175],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
146,0,146,0,270.0656402000459,,270.04989160003606,5,270.0656402000459,270.0656402000459,0.010080099978949875,271.87999700004,[0.471875],[-0.13125],[1],[0],[0],[1.8199565000250004],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
147,0,147,0,271.9003559999983,,271.8827224000124,5,271.9003559999983,271.9003559999983,0.011090399988461286,273.5305617999984,[0.48625],[0.080625],[1],[0],[0],[1.6368389999843203],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
148,0,148,0,273.55332540004747,,273.5345229000086,5,273.55332540004747,273.55332540004747,0.01185720000648871,275.24706960003823,[0.011875],[0.27625],[1],[0],[0],[1.7010384000022896],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
149,0,149,0,275.2662858000258,,275.2504396000295,5,275.2662858000258,275.2662858000258,0.010308599972631782,276.69711130001815,[-0.2975],[0.036875],[1],[0],[0],[1.436531700019259],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
150,0,150,0,276.7321785000386,,276.69932650000555,10,276.7321785000386,276.7321785000386,0.019648100016638637,278.1809428000124,[-0.27875],[-0.221875],[1],[0],[0],[1.4620780000113882],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
151,0,151,0,278.2103178999969,,278.18312350002816,10,278.2103178999969,278.2103178999969,0.019441200012806803,279.9467922000331,[0.20125],[-0.410625],[1],[0],[0],[1.7442004000185989],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
152,0,152,0,279.9657563000219,,279.95014020003146,5,279.9657563000219,279.9657563000219,0.010308900033123791,282.112874100043,[0.136875],[0.411875],[1],[0],[0],[2.1526112999999896],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
153,0,153,0,282.1442629999947,,282.11511519999476,10,282.1442629999947,282.1442629999947,0.019414399983361363,283.8801269000396,[0.310625],[-0.03125],[1],[0],[0],[1.7456178999855183],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
154,0,154,0,283.89878610003507,,283.88234310003463,5,283.89878610003507,283.89878610003507,0.010165899991989136,286.2810603000107,[-0.465625],[-0.4725],[1],[0],[0],[2.3884345999686047],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
155,0,155,0,286.3130213000113,,286.28432040003827,10,286.3130213000113,286.3130213000113,0.019981599994935095,287.66455710004084,[0.194375],[-0.30875],[1],[0],[0],[1.3605067000025883],[],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
156,0,156,0,287.6827780000167,,287.6668549000169,5,287.6827780000167,287.6827780000167,0.010233999986667186,289.39643399999477,[-0.480625],[0.131875],[1],[0],[0],[1.7193188999663107],[],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
157,0,157,0,289.41605380002875,,289.40007480001077,5,289.41605380002875,289.41605380002875,0.010356699989642948,290.9806304000085,[0.45375],[0.121875],[1],[0],[0],[1.570137100003194],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
158,0,158,0,291.00191570003517,,290.98435420001624,5,291.00191570003517,291.00191570003517,0.011891799978911877,293.7132182000205,[0.005],[0.01375],[1],[0],[0],[2.7173139000078663],[],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
159,0,159,0,293.73359020001953,,293.717192000011,5,293.73359020001953,293.73359020001953,0.011569599970243871,295.3980660000234,[-0.103125],[-0.104375],[1],[0],[0],[1.6696193999960087],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
160,0,160,0,295.43120510003064,,295.40032580000116,10,295.43120510003064,295.43120510003064,0.019408300053328276,297.2466829000041,[-0.315],[0.35625],[1],[0],[0],[1.827064499957487],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
161,0,161,0,297.2643242000486,,297.2488678000518,5,297.2643242000486,297.2643242000486,0.00996380002470687,299.28010269999504,[-0.515],[-0.34625],[1],[0],[0],[2.0211401999695227],[],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
162,0,162,0,299.2997675000224,,299.283412000048,5,299.2997675000224,299.2997675000224,0.010772799956612289,301.3797751000384,[0.456875],[0.173125],[1],[0],[0],[2.085794100014027],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
163,0,163,0,301.39985730004264,,301.38264389999676,5,301.39985730004264,301.39985730004264,0.010493400041013956,303.11408160004066,[0.2725],[-0.251875],[1],[0],[0],[1.7211031999904662],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
164,0,164,0,303.1328744000057,,303.11670610000147,5,303.1328744000057,303.1328744000057,0.010218999988865107,304.7966802000301,[-0.1225],[-0.403125],[1],[0],[0],[1.6698400000459515],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
165,0,165,0,304.82598910003435,,304.7988765000482,10,304.82598910003435,304.82598910003435,0.019555300008505583,306.7296491000452,[-0.011875],[0.059375],[1],[0],[0],[1.9112411999958567],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
166,0,166,0,306.7619685000391,,306.73285750002833,10,306.7619685000391,306.7619685000391,0.020487300003878772,308.3789577000425,[0.33875],[-0.356875],[1],[0],[0],[1.6259423000155948],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
