trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
167,0,167,0,297.93626989994664,,297.9090517999721,10,297.93626989994664,297.93626989994664,0.018801200028974563,299.7405285999994,[-0.010625],[-0.193125],[1],[0],[0],[1.8127818999928422],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
168,0,168,0,299.76022779999766,,299.7429271999863,5,299.76022779999766,299.76022779999766,0.011142399976961315,301.27468539995607,[0.063125],[-0.126875],[1],[0],[0],[1.5207994999946095],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
169,0,169,0,301.3045546999783,,301.2767934000003,10,301.3045546999783,301.3045546999783,0.019209899997804314,303.1908635,[-0.00125],[0.043125],[1],[0],[0],[1.8950038999901153],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
170,0,170,0,303.22109049995197,,303.1930117000011,10,303.22109049995197,303.22109049995197,0.018873299995902926,305.17326399998274,[0.365625],[0.246875],[1],[0],[0],[1.961523100035265],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
171,0,171,0,305.1925626999582,,305.17594019998796,5,305.1925626999582,305.1925626999582,0.011039800010621548,306.47372929996345,[0.194375],[0.105],[1],[0],[0],[1.2867380999960005],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
172,0,172,0,306.491021099966,,306.475781199988,5,306.491021099966,306.491021099966,0.009669599996414036,308.35669829999097,[-0.48625],[0.386875],[1],[0],[0],[1.871287099958863],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
173,0,173,0,308.38739209994674,,308.35888279997744,10,308.38739209994674,308.38739209994674,0.01906249998137355,310.85687089996645,[0.49375],[0.06],[1],[0],[0],[2.478975400037598],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
174,0,174,0,310.8758084999863,,310.85949799994705,5,310.8758084999863,310.8758084999863,0.010136199998669326,312.24104139994597,[-0.07],[0.14625],[1],[0],[0],[1.3714907999965362],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
175,0,175,0,312.2709948999691,,312.2431561999838,10,312.2709948999691,312.2709948999691,0.018648600031156093,313.97467649995815,[0.0475],[-0.45375],[1],[0],[0],[1.712974399968516],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
176,0,176,0,313.9923010999919,,313.9767821999849,5,313.9923010999919,313.9923010999919,0.009644999983720481,315.63977989996783,[0.2625],[0.5],[1],[0],[0],[1.6533730999799445],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
177,0,177,0,315.67403129994636,,315.64229799999157,10,315.67403129994636,315.67403129994636,0.022582900011911988,317.37352359999204,[-0.4175],[0.443125],[1],[0],[0],[1.7088653999962844],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
178,0,178,0,317.3916177999927,,317.3757398999878,5,317.3916177999927,317.3916177999927,0.009824700013268739,318.6908175999997,[0.03375],[0.191875],[1],[0],[0],[1.3052421000320464],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
179,0,179,0,318.7084000999457,,318.69290409999667,5,318.7084000999457,318.7084000999457,0.009807399997953326,320.2909275999991,[-0.158125],[-0.14625],[1],[0],[0],[1.5882301999954507],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
180,0,180,0,320.32209219998913,,320.2934176999843,10,320.32209219998913,320.32209219998913,0.019726600032299757,322.24029839999275,[-0.184375],[-0.32],[1],[0],[0],[1.927289400016889],[],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
181,0,181,0,322.2694056999753,,322.24244999996154,10,322.2694056999753,322.2694056999753,0.018505699990782887,323.55621249997057,[-0.06125],[-0.325],[1],[0],[0],[1.2952374999877065],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
182,0,182,0,323.586293499975,,323.55838329996914,10,323.586293499975,323.586293499975,0.019139899988658726,325.18993519997457,[0.2075],[0.293125],[1],[0],[0],[1.6125221999827772],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
183,0,183,0,325.2079933999921,,325.19210859999293,5,325.2079933999921,325.2079933999921,0.009841299965046346,327.22426309995353,[0.410625],[0.415625],[1],[0],[0],[2.0223967999918386],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
184,0,184,0,327.2467834999552,,327.22710029996233,5,327.2467834999552,327.2467834999552,0.012976400030311197,328.5060957999667,[-0.098125],[0.374375],[1],[0],[0],[1.266149899980519],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
185,0,185,0,328.53583809995325,,328.50868139998056,10,328.53583809995325,328.53583809995325,0.018879800045397133,330.1727258999599,[-0.14625],[-0.0875],[1],[0],[0],[1.6452743000118062],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
186,0,186,0,330.2026656999951,,330.17492569994647,10,330.2026656999951,330.2026656999951,0.018949299992527813,332.02263349998975,[0.3075],[-0.363125],[1],[0],[0],[1.8287273999885656],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
187,0,187,0,332.0532556999824,,332.02477029996226,10,332.0532556999824,332.0532556999824,0.018790100002661347,333.3239297999535,[0.23125],[-0.154375],[1],[0],[0],[1.2803818000247702],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
188,0,188,0,333.3539003999904,,333.32611460000044,10,333.3539003999904,333.3539003999904,0.019032400043215603,334.87250599998515,[0.351875],[-0.170625],[1],[0],[0],[1.5273956000455655],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
189,0,189,0,334.9047875999822,,334.87490539997816,10,334.9047875999822,334.9047875999822,0.02086970000527799,336.8396121999831,[0.38125],[0.474375],[1],[0],[0],[1.9438255000277422],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
190,0,190,0,336.85915199999,,336.84238479996566,5,336.85915199999,336.85915199999,0.010759899974800646,338.6566605999833,[0.325],[-0.159375],[1],[0],[0],[1.8035557999974117],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
191,0,191,0,338.67530659999466,,338.6599841999705,5,338.67530659999466,338.67530659999466,0.010093500022776425,339.9057801999734,[-0.4075],[0.0225],[1],[0],[0],[1.236044499964919],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
192,0,192,0,339.9269302999601,,339.9088292999659,5,339.9269302999601,339.9269302999601,0.011762599984649569,341.7893317999551,[-0.371875],[0.2825],[1],[0],[0],[1.8688982999883592],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
193,0,193,0,341.8282462999923,,341.7941753999912,10,341.8282462999923,341.8282462999923,0.024312299967277795,343.5057007999858,[0.4775],[0.30625],[1],[0],[0],[1.687884800019674],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
194,0,194,0,343.536250599951,,343.5078473999747,10,343.536250599951,343.536250599951,0.01890389999607578,345.22277900000336,[-0.40625],[0.05375],[1],[0],[0],[1.6960194999701343],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
195,0,195,0,345.2557863999973,,345.2251965999603,10,345.2557863999973,345.2557863999973,0.02130530000431463,346.8390894999611,[0.419375],[0.21125],[1],[0],[0],[1.592637600027956],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
196,0,196,0,346.85713949997444,,346.84120609995443,5,346.85713949997444,346.85713949997444,0.00988530000904575,348.4729141999851,[-0.326875],[0.28],[1],[0],[0],[1.6216799999820068],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
197,0,197,0,348.5076505999896,,348.47757089999504,10,348.5076505999896,348.5076505999896,0.02174549998017028,349.8562143999734,[-0.26375],[0.356875],[1],[0],[0],[1.3574768000398763],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
198,0,198,0,349.8741673999466,,349.8583786999807,5,349.8741673999466,349.8741673999466,0.009951299987733364,350.8732522999635,[-0.255625],[0.3075],[1],[0],[0],[1.0049556999583729],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
199,0,199,0,350.8917728999513,,350.87548289995175,5,350.8917728999513,350.8917728999513,0.010376899968832731,354.3052670999896,[-0.010625],[-0.024375],[1],[0],[0],[3.4194255999755114],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
