trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
83,0,83,0,147.9630795000121,,147.9318215000094,10,147.9630795000121,147.9630795000121,0.022059099981561303,149.94675270002335,[0.01],[0.4275],[1],[0],[0],[1.9929839000105858],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
84,0,84,0,149.96526710002217,,149.94911510002567,5,149.96526710002217,149.96526710002217,0.010242000047583133,151.91268539999146,[-0.51375],[-0.459375],[1],[0],[0],[1.9535127999843098],[],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
85,0,85,0,151.93504499999108,,151.91518290003296,5,151.93504499999108,151.93504499999108,0.012012000021059066,153.3804203000036,[-0.086875],[0.0225],[1],[0],[0],[1.4533417000202462],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
86,0,86,0,153.41833660000702,,153.38325529999565,10,153.41833660000702,153.41833660000702,0.024160099972505122,155.22911880002357,[0.46625],[0.315625],[1],[0],[0],[1.8220704999985173],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
87,0,87,0,155.25042779999785,,155.23146490001818,5,155.25042779999785,155.25042779999785,0.011755000043194741,156.69627130002482,[0.1425],[-0.034375],[1],[0],[0],[1.4531351000186987],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
88,0,88,0,156.72956870001508,,156.69860639999388,10,156.72956870001508,156.72956870001508,0.02029210003092885,158.32985929999268,[-0.429375],[0.213125],[1],[0],[0],[1.6111309999832883],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
89,0,89,0,158.35145469999406,,158.33230080001522,5,158.35145469999406,158.35145469999406,0.011584400024730712,160.1958116000169,[0.409375],[0.304375],[1],[0],[0],[1.85197950003203],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
90,0,90,0,160.21714289998636,,160.1986893999856,5,160.21714289998636,160.21714289998636,0.011893199989572167,161.69562429998768,[-0.26125],[0.258125],[1],[0],[0],[1.485356600023806],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
91,0,91,0,161.715382400027,,161.69786030001706,5,161.715382400027,161.715382400027,0.0104496999992989,162.91245780000463,[-0.026875],[0.296875],[1],[0],[0],[1.2042338000028394],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
92,0,92,0,162.93100869999034,,162.91464909998467,5,162.93100869999034,162.93100869999034,0.010327900003176183,164.57964409998385,[0.24],[-0.038125],[1],[0],[0],[1.6547641000361182],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
93,0,93,0,164.60104410001077,,164.58190300001297,5,164.60104410001077,164.60104410001077,0.011354500020388514,166.01232710003387,[0.218125],[0.406875],[1],[0],[0],[1.41910989995813],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
94,0,94,0,166.04669859999558,,166.01456919999328,10,166.04669859999558,166.04669859999558,0.020913699991069734,167.8453026000061,[-0.186875],[0.38375],[1],[0],[0],[1.8099874999606982],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
95,0,95,0,167.8662582000252,,167.8476709999959,5,167.8662582000252,167.8662582000252,0.01139520003926009,169.3294409000082,[0.163125],[0.3725],[1],[0],[0],[1.470423299993854],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
96,0,96,0,169.3653542000102,,169.3317182000028,10,169.3653542000102,169.3653542000102,0.0204401999944821,170.7794723000261,[-0.03375],[-0.313125],[1],[0],[0],[1.4273588000214659],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
97,0,97,0,170.81175210000947,,170.7823369000107,10,170.81175210000947,170.81175210000947,0.020954900013748556,172.17906080000103,[0.174375],[-0.27125],[1],[0],[0],[1.375915399985388],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
98,0,98,0,172.21541609999258,,172.18160369998077,10,172.21541609999258,172.21541609999258,0.0228478999924846,173.7289477000013,[0.36625],[-0.193125],[1],[0],[0],[1.5246658999822102],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
99,0,99,0,173.76268490002258,,173.73115950002102,10,173.76268490002258,173.76268490002258,0.021669300040230155,175.1630283999839,[-0.383125],[-0.0325],[1],[0],[0],[1.41026629996486],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
100,0,100,0,175.20177739998326,,175.1653489000164,10,175.20177739998326,175.20177739998326,0.024186499998904765,176.66192859999137,[-0.1325],[-0.154375],[1],[0],[0],[1.4726610999787226],[],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
101,0,101,0,176.69645550003042,,176.66426290001255,10,176.69645550003042,176.69645550003042,0.02288060000864789,178.06216999999015,[0.014375],[-0.0375],[1],[0],[0],[1.375250099983532],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
102,0,102,0,178.0826838000212,,178.06454440002562,5,178.0826838000212,178.0826838000212,0.01176249998388812,179.76264040003298,[0.436875],[0.4075],[1],[0],[0],[1.6864763000048697],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
103,0,103,0,179.79999770002905,,179.76558840001235,10,179.79999770002905,179.79999770002905,0.024685500015038997,181.41352940001525,[-0.4775],[0.15375],[1],[0],[0],[1.6233689000364393],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
104,0,104,0,181.44652970001334,,181.41579850000562,10,181.44652970001334,181.44652970001334,0.021181999996770173,183.41197469999315,[0.440625],[0.00625],[1],[0],[0],[1.9751884000143036],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
105,0,105,0,183.43786230002297,,183.41490710002836,5,183.43786230002297,183.43786230002297,0.01410800003213808,185.42831620003562,[-0.27375],[-0.346875],[1],[0],[0],[1.999639899993781],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
106,0,106,0,185.45380930003012,,185.4319661000045,5,185.45380930003012,185.45380930003012,0.014229900029022247,186.9279310000129,[-0.100625],[-0.4375],[1],[0],[0],[1.4820218000095338],[],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
107,0,107,0,186.97018609999213,,186.93016560003161,10,186.97018609999213,186.97018609999213,0.03158030001213774,188.66074920003302,[0.30375],[-0.320625],[1],[0],[0],[1.699189800012391],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
108,0,108,0,188.6792839000118,,188.66309170000022,5,188.6792839000118,188.6792839000118,0.01047639996977523,190.295127600024,[-0.42125],[0.364375],[1],[0],[0],[1.6217518999474123],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
109,0,109,0,190.3182000000379,,190.29920399998082,5,190.3182000000379,190.3182000000379,0.012752500013448298,191.61094540002523,[-0.179375],[0.354375],[1],[0],[0],[1.299372800043784],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
110,0,110,0,191.63041600002907,,191.6133237000322,5,191.63041600002907,191.63041600002907,0.01208089996362105,192.87782370002242,[0.165],[-0.033125],[1],[0],[0],[1.2526222000014968],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
111,0,111,0,192.9127898000297,,192.88019669998903,10,192.9127898000297,192.9127898000297,0.023407000000588596,194.09477239998523,[-0.15125],[0.29],[1],[0],[0],[1.1914064000011422],[],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
112,0,112,0,194.1288120999816,,194.0971040999866,10,194.1288120999816,194.1288120999816,0.02302560000680387,196.02723320003133,[0.309375],[0.25375],[1],[0],[0],[1.9073212000075728],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
113,0,113,0,196.06132480001543,,196.02957130002324,10,196.06132480001543,196.06132480001543,0.021712400019168854,198.19477559998631,[0.08375],[-0.45],[1],[0],[0],[2.1437208999996074],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
114,0,114,0,198.22712230001343,,198.19707480003126,10,198.22712230001343,198.22712230001343,0.020647299999836832,200.1777093000128,[0.185],[0.315625],[1],[0],[0],[1.960192399972584],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
115,0,115,0,200.21297180000693,,200.18057530000806,10,200.21297180000693,200.21297180000693,0.02347740001277998,202.2110818999936,[0.49375],[0.128125],[1],[0],[0],[2.007324400008656],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
116,0,116,0,202.2306816999917,,202.21337100001983,5,202.2306816999917,202.2306816999917,0.010890299978200346,203.46140460000606,[-0.2525],[-0.0775],[1],[0],[0],[1.237317199993413],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
117,0,117,0,203.4968419999932,,203.46430210000835,10,203.4968419999932,203.4968419999932,0.02410300000337884,205.51128239999525,[-0.390625],[0.28375],[1],[0],[0],[2.0232460999977775],[],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
118,0,118,0,205.54541830002563,,205.51367580000078,10,205.54541830002563,205.54541830002563,0.02185229997849092,206.91150280000875,[-0.25625],[0.300625],[1],[0],[0],[1.3761455999920145],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
119,0,119,0,206.93179390003206,,206.9139254000038,5,206.93179390003206,206.93179390003206,0.011823100037872791,208.7614608000149,[0.49125],[0.18375],[1],[0],[0],[1.8359310000087135],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
120,0,120,0,208.79428600001847,,208.7638931000256,10,208.79428600001847,208.79428600001847,0.021681200014427304,210.29394060000777,[0.246875],[-0.2125],[1],[0],[0],[1.5085681999917142],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
121,0,121,0,210.32587910001166,,210.29630280000856,10,210.32587910001166,210.32587910001166,0.02088149997871369,212.84447579999687,[0.45],[0.028125],[1],[0],[0],[2.527398100006394],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
122,0,122,0,212.86570969998138,,212.84682800003793,5,212.86570969998138,212.86570969998138,0.012001299997791648,214.47829850000562,[-0.239375],[0.4675],[1],[0],[0],[1.6194482000428252],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
123,0,123,0,214.51187869999558,,214.48121579998406,10,214.51187869999558,214.51187869999558,0.02028930000960827,217.24462359998142,[0.258125],[0.47625],[1],[0],[0],[2.7433208999573253],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
124,0,124,0,217.2648012000136,,217.2468419999932,5,217.2648012000136,217.2648012000136,0.010384300025179982,218.92804000002798,[0.313125],[-0.42625],[1],[0],[0],[1.6707892999984324],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
125,0,125,0,218.96178130002227,,218.93029849999584,10,218.96178130002227,218.96178130002227,0.020168199960608035,221.36086700001033,[-0.43875],[-0.1925],[1],[0],[0],[2.4104646999621764],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
126,0,126,0,221.38048340001842,,221.36304520000704,5,221.38048340001842,221.38048340001842,0.010599799978081137,223.32757229998242,[0.311875],[0.36625],[1],[0],[0],[1.953899200016167],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
127,0,127,0,223.348298900004,,223.33002940000733,5,223.348298900004,223.348298900004,0.011336399998981506,225.57747710001422,[-0.31875],[0.2125],[1],[0],[0],[2.2362696999916807],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
128,0,128,0,225.59662170003867,,225.57981229998404,5,225.59662170003867,225.59662170003867,0.010892000049352646,227.0448453000281,[0.445],[0.385625],[1],[0],[0],[1.4541927999816835],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
129,0,129,0,227.0638868000242,,227.0470970000024,5,227.0638868000242,227.0638868000242,0.010490100015886128,228.52711600001203,[0.250625],[-0.100625],[1],[0],[0],[1.4697019000304863],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
130,0,130,0,228.56662450003205,,228.53013790003024,10,228.56662450003205,228.56662450003205,0.024478099949192256,230.42739510000683,[0.165625],[-0.32875],[1],[0],[0],[1.8729570000432432],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
131,0,131,0,230.4639522000216,,230.42967209999915,10,230.4639522000216,230.4639522000216,0.02188739995472133,231.99431159999222,[0.0125],[-0.4225],[1],[0],[0],[1.5427139000385068],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
132,0,132,0,232.0154412999982,,231.99649049999425,5,232.0154412999982,232.0154412999982,0.011208500014618039,234.07779960002517,[-0.33125],[-0.3875],[1],[0],[0],[2.0701751999440603],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
133,0,133,0,234.09828849998303,,234.08002340001985,5,234.09828849998303,234.09828849998303,0.010714600037317723,235.96166159998393,[-0.445],[-0.12125],[1],[0],[0],[1.870949100004509],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
134,0,134,0,235.98095960001228,,235.963878199982,5,235.98095960001228,235.98095960001228,0.010806599981151521,237.49384509999072,[-0.433125],[-0.066875],[1],[0],[0],[1.51906640001107],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
135,0,135,0,237.5281672999845,,237.49631660000887,10,237.5281672999845,237.5281672999845,0.02300909999758005,239.49361760000465,[-0.338125],[-0.171875],[1],[0],[0],[1.9745116000412963],[],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
136,0,136,0,239.51239799999166,,239.49582200002624,5,239.51239799999166,239.51239799999166,0.010298500012140721,241.1941644999897,[0.35375],[0.1425],[1],[0],[0],[1.6880231000250205],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
137,0,137,0,241.21442530001514,,241.19661550002638,5,241.21442530001514,241.21442530001514,0.010831699997652322,242.85993959999178,[0.068125],[0.01875],[1],[0],[0],[1.6528216999722645],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
138,0,138,0,242.88372029998573,,242.86227829998825,5,242.88372029998573,242.88372029998573,0.014382400026079267,244.8942243999918,[0.358125],[0.37375],[1],[0],[0],[2.017629300011322],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
139,0,139,0,244.9154552000109,,244.89642260002438,5,244.9154552000109,244.9154552000109,0.011121399991679937,247.44370070000878,[-0.369375],[-0.23625],[1],[0],[0],[2.5363339000032283],[],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
140,0,140,0,247.47713990003103,,247.4459875000175,10,247.47713990003103,247.47713990003103,0.02098119998117909,248.993520500022,[-0.433125],[-0.2625],[1],[0],[0],[1.526629000029061],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
141,0,141,0,249.01318310003262,,248.99571570003172,5,249.01318310003262,249.01318310003262,0.011005000036675483,250.66097550000995,[0.315625],[-0.335],[1],[0],[0],[1.6543233999982476],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
142,0,142,0,250.67992229998345,,250.66315969999414,5,250.67992229998345,250.67992229998345,0.010310899990145117,252.3600891000242,[-0.01375],[-0.401875],[1],[0],[0],[1.6866090000257827],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
143,0,143,0,252.39262200001394,,252.36230620002607,10,252.39262200001394,252.39262200001394,0.02105369995115325,254.05985030002194,[-0.005],[0.2225],[1],[0],[0],[1.6766291999956593],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
144,0,144,0,254.0953813000233,,254.06276579998666,10,254.0953813000233,254.0953813000233,0.02345970005262643,255.76063750003232,[0.32],[-0.07875],[1],[0],[0],[1.6746596000157297],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
145,0,145,0,255.7803269000142,,255.76287750003394,5,255.7803269000142,255.7803269000142,0.01096990000223741,257.1778495000326,[-0.33625],[-0.141875],[1],[0],[0],[1.4040089000482112],[],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
146,0,146,0,257.214203200012,,257.18028319999576,10,257.214203200012,257.214203200012,0.025207400030922145,258.74312270001974,[-0.1225],[0.171875],[1],[0],[0],[1.5376947000040673],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
147,0,147,0,258.76255660003517,,258.74538370000664,5,258.76255660003517,258.76255660003517,0.01114180003060028,260.2770277999807,[-0.416875],[-0.34875],[1],[0],[0],[1.5204852999886498],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
148,0,148,0,260.3126786000212,,260.27997690002667,10,260.3126786000212,260.3126786000212,0.02294990001246333,262.3434374000062,[0.41],[-0.091875],[1],[0],[0],[2.040640799968969],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
149,0,149,0,262.3777855000226,,262.3457409000257,10,262.3777855000226,262.3777855000226,0.022527099994476885,264.89319040003465,[-0.394375],[0.020625],[1],[0],[0],[2.5250035999924876],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
150,0,150,0,264.9422319000005,,264.8969541999977,10,264.9422319000005,264.9422319000005,0.03400250000413507,267.6276353999856,[0.440625],[-0.320625],[1],[0],[0],[2.696937999979127],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
151,0,151,0,267.66014910000376,,267.62986600003205,10,267.66014910000376,267.66014910000376,0.021071899973321706,269.49256980000064,[-0.16625],[0.315],[1],[0],[0],[1.841678700002376],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
152,0,152,0,269.5248618000187,,269.49483260000125,10,269.5248618000187,269.5248618000187,0.02126840001437813,271.0421672000084,[0.436875],[0.17375],[1],[0],[0],[1.5262068000156432],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
153,0,153,0,271.0749165000161,,271.0445495999884,10,271.0749165000161,271.0749165000161,0.021792599989566952,272.6929594000103,[-0.33625],[0.333125],[1],[0],[0],[1.6267400999786332],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
154,0,154,0,272.72708420001436,,272.6951194999856,10,272.72708420001436,272.72708420001436,0.02057800005422905,274.376610300038,[0.19],[-0.085625],[1],[0],[0],[1.660817899974063],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
155,0,155,0,274.3969397000037,,274.3789754000027,5,274.3969397000037,274.3969397000037,0.011636799958068877,276.2920792000368,[-0.014375],[-0.406875],[1],[0],[0],[1.9015908000292256],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
156,0,156,0,276.32297209999524,,276.29434190003667,10,276.32297209999524,276.32297209999524,0.021035299985669553,277.99244330002693,[0.200625],[-0.301875],[1],[0],[0],[1.677063100039959],[],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
157,0,157,0,278.02463350002654,,277.9946431000135,10,278.02463350002654,278.02463350002654,0.020464800007175654,281.25890940002864,[0.090625],[0.0025],[1],[0],[0],[3.24396659998456],[],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
158,0,158,0,281.2928249000106,,281.261219899985,10,281.2928249000106,281.2928249000106,0.022928600024897605,282.95956719998503,[-0.070625],[-0.391875],[1],[0],[0],[1.67540830001235],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
159,0,159,0,282.9921960000065,,282.9619470000034,10,282.9921960000065,282.9921960000065,0.02152950002346188,284.4092444999842,[0.215625],[0.44],[1],[0],[0],[1.4259555999888107],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
160,0,160,0,284.44162649998907,,284.4114809000166,10,284.44162649998907,284.44162649998907,0.021075399999972433,286.24219980003545,[-0.455],[-0.01875],[1],[0],[0],[1.8097689000423998],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
161,0,161,0,286.2611226000008,,286.2444136000122,5,286.2611226000008,286.2611226000008,0.010824800003319979,287.5262289000093,[-0.39375],[0.073125],[1],[0],[0],[1.271085900021717],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
162,0,162,0,287.551388300024,,287.5292702000006,5,287.551388300024,287.551388300024,0.015328100009355694,289.225321200036,[0.45875],[0.3075],[1],[0],[0],[1.6809370999690145],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
163,0,163,0,289.2435337000061,,289.227472700004,5,289.2435337000061,289.2435337000061,0.010524900048039854,290.75958310003625,[-0.385625],[0.099375],[1],[0],[0],[1.5215860000462271],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
164,0,164,0,290.7922792999889,,290.7618630999932,10,290.7922792999889,290.7922792999889,0.02181810000911355,292.45849709998583,[-0.134375],[0.069375],[1],[0],[0],[1.6748415000038221],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
165,0,165,0,292.4918090000283,,292.4608410000219,10,292.4918090000283,292.4918090000283,0.02081070002168417,293.958481699985,[-0.350625],[0.259375],[1],[0],[0],[1.4769688000087626],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
166,0,166,0,293.9936509000254,,293.96070270001655,10,293.9936509000254,293.9936509000254,0.020081199996639043,295.6593796000234,[-0.163125],[-0.428125],[1],[0],[0],[1.678601699997671],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
